3.736595|0.442389
3.739180|0.787876
3.741130|0.680333
3.737900|0.980680
3.733006|0.650793
3.733375|0.939553
3.733331|0.970649
3.738654|0.984371
3.732681|0.240428
3.733757|0.784656
3.735573|0.692584
3.723808|0.966770
3.713970|0.678001
3.702437|0.936256
3.713050|0.976460
3.722815|0.985203
3.713224|0.291237
3.710824|0.764460
3.722537|0.656877
3.697755|0.947003
3.687684|0.636484
3.676634|0.884012
3.696905|0.934039
3.694873|0.942756
3.689075|0.212107
3.675375|0.758029
3.693362|0.632114
3.674695|0.868606
3.668701|0.583875
3.658895|0.743344
3.676174|0.868800
3.645913|0.875113
3.666490|0.184157
3.639803|0.672808
3.673895|0.566439
3.652092|0.739000
3.647053|0.583106
3.634961|0.732419
3.662428|0.824793
3.622489|0.887709
3.647978|0.156709
3.624254|0.629872
3.660370|0.510279
3.633338|0.728550
3.631198|0.498834
3.616424|0.574999
3.650414|0.636357
3.606913|0.658806
3.629252|0.115990
3.615242|0.413945
3.643911|0.395458
3.616635|0.668290
3.617805|0.484752
3.608852|0.433696
3.638381|0.568942
3.603837|0.917258
3.623879|0.242465
3.611434|0.812648
3.640363|0.452192
3.616028|0.762323
3.612938|0.537979
3.600949|0.630754
3.638303|0.622413
3.598881|0.761638
3.617335|0.156498
3.607623|0.445683
3.626893|0.332420
3.604538|0.494733
3.602898|0.364953
3.594356|0.369845
3.627077|0.479151
3.591785|0.500827
3.609513|0.189703
3.599290|0.325187
3.615900|0.275140
3.598033|0.502259
3.591180|0.366525
3.592128|0.285260
3.620851|0.367742
3.587605|0.353843
3.738858|0.498851
3.738514|0.767735
3.738299|1.004933
3.737689|0.526248
3.735811|0.959289
3.731790|0.987116
3.733582|0.701048
3.727125|1.003120
3.729059|0.242292
3.710773|0.760694
3.719002|0.994470
3.723532|0.435139
3.704246|0.914970
3.703269|0.977819
3.720470|0.657274
3.705610|0.982139
3.679709|0.268954
3.688071|0.751988
3.699183|0.961393
3.696916|0.434394
3.687864|0.888710
3.679066|0.951712
3.704134|0.651955
3.682976|0.938748
3.665325|0.235108
3.661855|0.691987
3.665504|0.924724
3.670606|0.426944
3.666231|0.835926
3.645599|0.884161
3.680941|0.625296
3.663187|0.875350
3.652166|0.231852
3.643817|0.601979
3.649856|0.829453
3.651037|0.396057
3.649635|0.757586
3.630554|0.756204
3.659918|0.563650
3.646003|0.729927
3.636448|0.208823
3.628720|0.404443
3.631691|0.654274
3.632307|0.339752
3.634722|0.652235
3.616612|0.549946
3.640321|0.526913
3.632210|0.614543
3.625760|0.167345
3.616079|0.240980
3.617595|0.633531
3.621247|0.285616
3.623012|0.780533
3.606463|0.920304
3.631347|0.572803
3.626033|0.779105
3.617306|0.217625
3.609790|0.579847
3.609158|0.595794
3.614028|0.326390
3.615529|0.599917
3.596646|0.653835
3.623058|0.479445
3.617440|0.546663
3.608722|0.203952
3.596544|0.269223
3.603007|0.550589
3.607388|0.353418
3.613802|0.686657
3.589130|0.617858
3.612650|0.521855
3.610811|0.573900
3.604228|0.198019
3.593171|0.321141
3.597875|0.502325
3.600158|0.278946
3.605608|0.481038
3.584636|0.394470
3.606456|0.357863
3.599013|0.505936
3.737779|0.874236
3.734716|0.824336
3.742735|0.919549
3.738856|0.828847
3.739436|1.003552
3.739255|0.626468
3.737052|0.669654
3.735661|1.058527
3.736805|0.914186
3.733172|0.698911
3.722338|0.823308
3.723533|0.825399
3.701436|0.988997
3.731934|0.613317
3.722533|0.660340
3.686612|0.967350
3.718975|0.910625
3.717342|0.689310
3.646294|0.818837
3.695463|0.782921
3.685345|0.954278
3.714622|0.604794
3.688313|0.639138
3.672167|0.918492
3.690753|0.874537
3.698208|0.643501
3.636867|0.787793
3.675555|0.705838
3.672029|0.885778
3.699469|0.516488
3.666903|0.556822
3.647614|0.775610
3.671728|0.688413
3.686101|0.543207
3.628906|0.642875
3.649058|0.507680
3.648935|0.680348
3.686507|0.346891
3.655062|0.569934
3.621634|0.509510
3.657791|0.658529
3.676039|0.394276
3.620943|0.601381
3.637394|0.583799
3.638254|0.712600
3.672755|0.454540
3.642951|0.526103
3.610199|0.735358
3.630530|0.574548
3.654902|0.419714
3.611213|0.617144
3.628990|0.477500
3.629533|0.693147
3.645211|0.436780
3.618910|0.378375
3.599599|0.494564
3.615397|0.562274
3.635621|0.551570
3.600544|0.458230
3.618314|0.364138
3.622545|0.427440
3.631760|0.390514
3.602541|0.284873
3.590782|0.472591
3.599032|0.353072
3.619809|0.417382
3.592487|0.341907
3.609974|0.213883
3.615390|0.340452
3.621414|0.236215
3.593311|0.190157
3.584928|0.279768
3.588095|0.234369
3.610550|0.340375
3.586739|0.226824
3.603820|0.118363
3.611129|0.195778
3.614389|0.144828
3.587769|0.088599
3.581051|0.097554
3.745322|0.534228
3.749356|0.440019
3.744104|0.415599
3.737964|0.427203
3.734579|0.268379
3.695707|0.620138
3.672195|0.214814
3.671040|0.999289
3.740312|0.727659
3.694441|0.542924
3.657465|0.771575
3.693290|1.116115
3.656781|0.671876
3.686933|0.664728
3.660044|0.555594
3.654872|0.535959
3.653244|0.457984
3.731748|0.943139
3.686599|0.540556
3.650210|0.282837
3.685983|0.347602
3.647679|0.263494
3.678967|0.313393
3.652205|0.211305
3.647902|0.157624
3.646444|0.442287
3.716497|0.414314
3.673906|0.229118
3.642111|0.149301
3.668983|0.166413
3.636247|0.165894
3.663428|0.104627
3.635212|0.089486
3.641946|0.128142
3.631478|0.291267
3.686702|0.230485
3.641394|0.082696
3.624569|0.046077
